,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
28468,4bMlXWjGoIFXNMrZNpthe7,Said The Sky;Kerli,Wide-Eyed,Never Gone,43,243200,False,0.407,0.647,2,-4.69,1,0.0384,0.178,3.65e-06,0.361,0.196,149.91,4,dub
28208,23dkiG5UbLxVCvZX8zYiDA,ILLENIUM;Annika Wells,Paper Thin,Nightlight,32,222400,False,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979,4,dub
61717,2IV2m9R3955STqhE8QBWyg,Chisato Moritaka,ザ・シングルス 1987-1992 (2012 Remaster),オーバーヒート・ナイト - 2012 Remaster,19,296426,False,0.547,0.887,4,-8.558,0,0.0364,0.0131,0.162,0.0655,0.623,120.392,4,j-idol
109712,6rGqiK4oKP9RtRdTjGepNH,Colyn,Volume Two,The Future Is The Past,39,283867,False,0.747,0.817,10,-9.034,0,0.0528,0.000114,0.809,0.106,0.331,126.041,4,techno
103235,1VNgkKygpjGFRrMRkzMJDh,Otis Redding,Cuddle Up Christmas,Merry Christmas Baby,0,155560,False,0.71,0.291,5,-14.132,0,0.0338,0.35,0.0,0.128,0.856,101.517,4,soul
3768,2e9GdZASfQ1PE5qgqdJxty,Teyana Taylor,Autumn Girl,Bare Wit Me,0,129806,True,0.714,0.495,5,-8.653,0,0.0817,0.14,0.101,0.249,0.504,117.989,4,alternative
98649,7ooqG9fOVJQsC4V2nsFE9y,Chess In Concert,Chess In Concert,Heaven Help My Heart,23,215920,False,0.266,0.167,2,-16.83,1,0.0506,0.869,5.03e-05,0.699,0.163,100.106,3,show-tunes
81812,4a9tbd947vo9K8Vti9JwcI,BTS;Halsey,MAP OF THE SOUL : PERSONA,Boy With Luv (feat. Halsey),80,229773,False,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.803,119.947,4,pop
92596,3Z5OBLvs1eFCr53YGqhQJG,Los Teen Tops,Serie De Colección 16 Autenticos Exitos,Lucila - Lucille (Remasterizado),26,173800,False,0.397,0.963,0,-7.589,1,0.0548,0.701,0.00122,0.392,0.602,154.114,4,rockabilly
90339,38RDIxRTSMSfU3IIQJpeq9,Los Solitarios,Imágenes III,He venido a despedirme,35,165666,False,0.238,0.276,2,-11.992,1,0.03,0.135,0.0,0.0922,0.387,158.711,3,rock-n-roll
104370,4lYGDM2P0P6NosnaoFiPqB,Antonio Orozco;Sebastian Yatra,Entre Sobras Y Sobras Me Faltas,Entre Sobras Y Sobras Me Faltas,62,234753,False,0.457,0.408,10,-9.408,1,0.0414,0.651,0.0,0.113,0.218,80.403,3,spanish
26779,3vEx3syxx9AdodiBPiBY5j,Cameron's Bedtime Classics,Lullabies and Magic,Sweet Dreams,19,263924,False,0.465,0.106,2,-18.594,1,0.0314,0.963,0.942,0.098,0.0392,79.036,4,disney
13609,5ZNisHKUITrkexFQq0NNGt,Jovonn;Krystine Walker,Better Love,Better Love - Main Vocal Mix,9,415013,False,0.861,0.809,1,-10.374,1,0.189,0.0425,0.0498,0.0673,0.941,125.854,4,chicago-house
99479,0iVuYZTxkkJrzfp56doJ91,Lyn Lapid,Pop Christmas 2022,Messed Up On Christmas,0,141972,False,0.616,0.233,11,-12.894,1,0.0386,0.791,3.39e-05,0.0978,0.407,93.995,3,singer-songwriter
82728,4OFtgK51IxIdZvhcGqCNrL,Dinosaur Jr.,Beyond,Been There All The Time,23,220666,False,0.177,0.969,9,-3.2,1,0.194,0.00219,1.53e-06,0.0624,0.268,162.365,4,power-pop
26360,6kAopJAwSQ0TNhjmR6mZrj,Ryusei Nakao;Yutaka Oda;Kozo Shioya;MAYUMI SUZUKI;Yoshito Yasuhara,Mulan (Original Motion Picture Soundtrack/Japanese Version),A Girl Worth Fighting For,24,143666,False,0.408,0.319,9,-16.747,1,0.0593,0.6,2.09e-06,0.728,0.738,89.84,4,disney
59980,6B5MKB42EjEfYldDux3cRP,Spuntic,Between Green,Unbounded,0,198269,False,0.16,0.263,0,-20.167,0,0.0398,0.943,0.0028,0.0881,0.175,77.969,1,iranian
29120,44MxUoeZg6FXDlHMrSbVjX,Sullivan King,Someone Else,Someone Else,57,226758,True,0.363,0.763,1,-2.237,0,0.042,0.53,0.0,0.118,0.218,144.659,4,dubstep
12534,0dHKrRXlzbtYk1DYjeCTkR,Anita Mui,追憶似水芳華,交出我的心,21,213693,False,0.558,0.314,4,-7.806,0,0.0252,0.653,5.7e-06,0.0878,0.153,91.145,4,cantopop
81758,4hyVrAsoKKjxAvQjPRt0ai,JONY,Список твоих мыслей,Love Your Voice,71,150329,False,0.608,0.83,9,-5.396,0,0.0956,0.597,3.4e-06,0.118,0.211,91.088,4,pop
44272,3jJZVeExYzVYiV6Y9Fl3DX,Stone Temple Pilots,Core,Plush,66,310346,False,0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,4,grunge
92138,6a1nDjFiNCG3ieP7619RxN,Brenda Lee,Christmas Faves 2022,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,rockabilly
63629,1aesK4KrWp8IF3jtRdA3WJ,Eikichi Yazawa,YAZAWA (50th Anniversary Remastered),LOVE THAT WAS LOST - Remastered 2022,34,225826,False,0.741,0.519,0,-11.103,1,0.0259,0.215,0.00205,0.319,0.899,107.882,4,j-rock
110964,25ysC9uw0bpwgcxOhnrwjk,Tritonal,Tritonia 400,Adelphi '88 (Tritonia 400),1,316091,False,0.543,0.97,9,-6.097,0,0.0386,0.00195,0.833,0.102,0.126,122.981,4,trance
93363,4worcVBM2RyWpQIyE7hJj5,Oleg Pogudin,Юбилей,Ещё один романс,0,159720,False,0.403,0.328,0,-11.581,0,0.0481,0.867,0.0,0.11,0.198,87.821,3,romance
73094,6RCT4geaXTmDmtiwFLJv8j,Booka Shade;Eli & Fur;Einmusik,To the Sea,To the Sea - Einmusik Remix,51,452000,False,0.741,0.853,4,-10.141,0,0.0406,0.00706,0.831,0.0757,0.124,123.998,4,minimal-techno
7402,0CmVnuoGMdWjCU4Y3AfsOG,NewTown,Old World,Naomi Wise,24,177000,False,0.486,0.508,11,-9.105,0,0.0311,0.763,0.000184,0.134,0.533,113.298,4,bluegrass
60742,75QStZiqRa3mIOcTUTbLv9,Bounty Killer,Reggae Gold 2003,The Greatest,20,191466,False,0.519,0.832,6,-6.467,1,0.384,0.338,0.0,0.451,0.806,150.476,3,j-dance
46079,35i6b4n58J2WS7fgu4jlpK,Dj Promo,Arder,Arder,29,90158,False,0.81,0.553,8,-10.705,0,0.152,0.12,0.76,0.435,0.789,117.32,4,happy
57535,5tIxnCzabHrRTQeUfMOqRe,Lucky Daye,Blinding Lights,"Running Blind - From ""Liberated / Music For the Movement Vol. 3""",0,193070,True,0.724,0.659,3,-5.735,0,0.0574,0.0195,0.00214,0.0535,0.475,134.953,5,indie
62646,2G5DsZwbmMUZysqozAF8NA,Decada Explosiva,A Explosao Da Jovem Guarda,Só Eu E Você (There's A Kind Of Hush),38,147066,False,0.543,0.676,0,-7.117,1,0.0317,0.333,0.0,0.34,0.604,131.44,4,j-pop
81326,4oGJXrQZrDehnZX6NT5MPn,Justin Bieber,Beste Weihnachtslieder,Mistletoe,0,183066,False,0.623,0.668,6,-7.282,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop
12625,2c9WHRcTXI4CKJ88QiJcbI,my little airport,TASTE OF TEARS (Live),今天沒大麻在身 - Live,27,130207,False,0.501,0.606,7,-9.692,1,0.028,0.0123,0.0321,0.337,0.691,101.796,4,cantopop
40388,0dgAGcYsSU319WqjzLO2JP,Ministerio Ipiranga,Venha Teu Reino,Minha Porção,42,283653,False,0.516,0.533,4,-8.902,1,0.0317,0.606,1.25e-06,0.516,0.238,126.05,4,gospel
2128,2iA4neLS2rg1dlciGgmt4X,Megadeth,Release Your ANGER,Symphony Of Destruction,0,246733,False,0.61,0.889,4,-5.452,0,0.0585,0.000794,0.0865,0.0657,0.506,139.903,4,alt-rock
66503,5Bz0GjrgRdZuY7PtiCXixl,Jack Hartmann,Super Fun Learning Songs,Have a Great Day,12,87876,False,0.866,0.694,2,-4.939,1,0.296,0.187,0.0,0.0748,0.792,96.991,4,kids
14993,53POBS0w7luZeQYUCCoHfv,Play School,50 Best Songs,Baa Baa Black Sheep,28,59000,False,0.827,0.158,7,-11.261,1,0.0458,0.964,0.000615,0.108,0.9,99.821,4,children
25825,0d9rN4NbUgOtuPyQa2286E,Peaches & Herb,The Best Of Peaches & Herb: Love Is Strange,Close Your Eyes,31,154173,False,0.489,0.208,7,-14.906,1,0.0306,0.653,1.87e-06,0.102,0.48,81.489,3,disco
56956,7CFfqRW50ffULvBv7lfIIg,carolesdaughter,Violent,Violent,72,135877,False,0.797,0.755,2,-5.393,1,0.0293,0.331,2.26e-06,0.124,0.411,129.955,4,indie-pop
769,5hP86UPfveDTuRSUC5FH89,Nathan Angelo,A Matter of Time,She’s The Song,42,217898,False,0.614,0.517,2,-6.205,1,0.0302,0.747,0.0,0.134,0.424,133.868,4,acoustic
74073,3G7Y6YBp2OjIe8hez3HCoq,Nenhum De Nós,Histórias Reais Seres Imaginários,Amanhã ou Depois,50,203466,False,0.56,0.783,7,-5.695,1,0.0249,0.136,1.18e-05,0.329,0.734,94.008,4,mpb
99839,5X4tAxxNC5XaSgcIW3xhj7,Sara Kays,Chosen Last,Chosen Last,56,226847,False,0.652,0.546,11,-6.497,1,0.0264,0.666,2.28e-06,0.112,0.264,99.03,4,singer-songwriter
726,0DCmkHy3eZl8ht8OciCZk8,Eddie van der Meer,"Cover Songs, #1",Pirates of the Caribbean Theme,30,98000,False,0.315,0.516,1,-8.112,0,0.0622,0.859,0.947,0.115,0.184,188.325,3,acoustic
92389,7bKc2tkyD6hCq8sMItMsnE,Toini & The Tomcats,Awake at Night,That's How Much I Love You,29,164453,False,0.553,0.946,4,-3.817,1,0.0815,0.0208,0.000144,0.0713,0.889,89.786,4,rockabilly
2867,0g8gKLBFY1Y16Zyrc9fuKA,Red Hot Chili Peppers,Return of the Dream Canteen,In the Snow,60,355397,False,0.701,0.347,8,-11.279,0,0.0298,0.574,0.000107,0.0606,0.443,86.432,4,alt-rock
40212,2C8aTCVZAiPad7Tb9CsVjD,Rodolfo Abrantes,De Malas Prontas,De Malas Prontas,44,394353,False,0.59,0.489,9,-7.864,1,0.0259,0.124,0.0269,0.0926,0.302,79.974,4,gospel
41911,4EqnStlfNklrZ6vYUnyUuO,Flowing Tears,Jade,Godless,19,205586,False,0.427,0.764,8,-5.461,1,0.0371,9.69e-05,0.136,0.111,0.0355,127.982,4,goth
60384,4V9mwh0gqvlcT8dTvr9Ae9,YK Kastro,Regardless,Regardless,23,187167,False,0.608,0.642,1,-8.115,0,0.224,0.473,1.65e-06,0.0632,0.571,99.941,4,j-dance
92457,7HgkQxxpt8CW8NqUVJF0Eh,Jimmy Clanton,This Is Jimmy Clanton,Venus in Blue Jeans,55,143826,False,0.497,0.762,1,-4.462,1,0.038,0.354,5.89e-05,0.278,0.727,111.534,4,rockabilly
113272,5go3zDh6wyW7DPwO2lWtmL,Chris Tomlin,Never Lose Sight (Deluxe Edition),Good Good Father,49,292200,False,0.424,0.608,9,-4.414,1,0.0275,0.261,0.0,0.102,0.193,145.031,3,world-music
1757,7znOiQvrH4BlKqL7asr54l,The Sorcerers,In Search of the Lost City of the Monkey God,The People of the Forest,17,223619,False,0.86,0.548,10,-7.875,1,0.107,0.573,0.859,0.162,0.905,138.786,4,afrobeat
109734,17VUpMIYo3p68JE5xQ6VP4,Imo-Kin Trio,イモ欽トリオ&わらべ ゴールデン☆ベスト ~欽ドン!欽どこ!?秘蔵っ子!!~,ハイスクールララバイ,25,218600,False,0.734,0.862,2,-7.537,0,0.126,0.0204,1.18e-05,0.3,0.965,155.498,4,techno
1643,7yIlnsnvzTlOAK14ue9IkF,King Sunny Ade,Nigeria 70 - Funky Lagos,Ja Fun Mi - Instrumental,19,433426,False,0.464,0.683,10,-12.301,0,0.0415,0.165,0.591,0.232,0.833,105.437,4,afrobeat
54024,2Dqdfa1syc2RDxjQSDFcsk,Rei Harakami,わすれもの,きえたこい,20,328666,False,0.735,0.902,5,-12.488,1,0.0436,0.011,0.852,0.0767,0.713,132.993,4,idm
78234,6tUP2nXOjeFHSqVCQwl047,Brings,Karneval Klassiker,Kölsche Jung - Party Edit,0,241800,False,0.586,0.992,8,-3.507,1,0.134,0.0128,0.0,0.383,0.375,138.059,4,party
87374,1D2Iygsy0wXVAZaM1W8ds4,Lianne La Havas,Low-Key Hits,Lost & Found,0,267746,False,0.517,0.349,2,-11.527,0,0.0356,0.818,1.04e-06,0.123,0.142,134.058,4,r-n-b
81424,1yYM7dY6wSJFp5qmxPRLu1,Atif Aslam;Chinmayi;Pritam,Phata Poster Nikhla Hero (Original Motion Picture Soundtrack),Main Rang Sharbaton Ka,68,263152,False,0.631,0.631,6,-6.934,1,0.0307,0.693,0.0,0.133,0.697,89.975,4,pop
97418,5Y9LqBrYYMoGL53E72fH3T,Gusttavo Lima,O Embaixador - The Legacy (Ao Vivo),Até Ontem - Ao Vivo,48,190176,False,0.347,0.693,0,-3.473,1,0.0841,0.142,0.0,0.15,0.614,177.918,4,sertanejo
71503,3YuaBvuZqcwN3CEAyyoaei,Audioslave,Audioslave,Like a Stone,78,293960,False,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4,metal
61396,2I8cNIiOmJY30oDrKmaPb0,Nogizaka46,今が思い出になるまで (Complete Edition),日常,23,248093,False,0.296,0.944,5,-3.789,0,0.111,0.0982,0.0,0.454,0.392,148.077,4,j-idol
50589,167Pe961ZvuBoYYuFbBtTV,Stam1na,Uudet kymmenen käskyä,Likainen parketti,23,284973,False,0.452,0.977,4,-3.951,1,0.116,0.000685,0.00162,0.128,0.392,155.15,4,heavy-metal
74975,2K3CIaXd0ksdPlBSN5EuE2,Ivete Sangalo;Leo Santana,Ivete Sangalo Live Experience (Ao Vivo Em São Paulo / 2018),Mainha Gosta Assim - Ao Vivo Em São Paulo / 2018,40,188226,False,0.636,0.842,10,-6.249,0,0.0514,0.0349,0.0,0.835,0.668,149.875,4,mpb
77984,74jC0ABUrmhxQBX4LoMKm7,Só Pra Contrariar,SPC 25 Anos (Ao Vivo),É Bom Demais / Out Door - Ao Vivo,41,265160,False,0.751,0.927,2,-6.026,1,0.0874,0.339,2.31e-05,0.966,0.505,117.046,4,pagode
5288,0vhujdvWTTu2H6gORUJGW8,Kato,Sleep Anime Lofi Beats,Inferno Lofi (Fire Force),58,77162,False,0.475,0.0733,4,-29.102,1,0.0318,0.898,0.8,0.0908,0.135,94.218,4,anime
20673,34qxi6dCXAb90enc88oYfY,Wiz Khalifa;PARTYNEXTDOOR,Pop Station,Rain,0,153123,True,0.636,0.435,8,-7.577,1,0.0292,0.0613,0.0,0.289,0.0831,94.025,4,dance
1954,2WTAIaNcsjfyJzzl9XLjmB,Monomono,Dawn Of Awarness,Tire Loma Da Nigbehin,16,286480,False,0.598,0.576,11,-9.442,0,0.0551,0.767,0.00182,0.128,0.494,107.997,4,afrobeat
33495,18Aq8owdWFQ0gHmDLujyUR,Reznik,Život a smrt Alberta Hersche,Generál Píka,38,203766,True,0.66,0.646,1,-8.056,0,0.341,0.0652,0.0,0.336,0.321,100.976,4,emo
78510,73s9nuAyvR8BFtmLe1EWb1,Pepe Palme;DJ Robin;Balineiro,Tomatensong 2.0,Tomatensong 2.0,28,187000,False,0.719,0.985,5,-3.139,0,0.159,0.0543,0.0,0.309,0.636,140.038,4,party
56839,0F89s5oZpet9X1eY2OkLQq,Echosmith,Perfect Christmas Hits,I Heard the Bells on Christmas Day,0,182253,False,0.506,0.458,0,-7.199,1,0.0253,0.0208,0.0,0.136,0.356,79.015,4,indie-pop
64870,0S4HB769BP3gdVWfe7SLtS,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,Beyoğlu,39,222320,False,0.661,0.764,5,-6.572,0,0.0357,0.0613,0.0,0.261,0.637,114.949,4,jazz
88559,58gqyeFXhOttZW3yetJGPN,CNCO;Little Mix,CNCO,Reggaetón Lento (Remix),66,188800,False,0.534,0.911,4,-3.086,0,0.0852,0.15,0.0,0.0986,0.624,93.767,4,reggae
69891,0C78apJHxuIr85eGKiXBgd,Nihal Sadiq;Ribin Richard;Geo Paul,Kollappedum (Remix Version),Kollappedum - Geo Paul Remix,19,209999,False,0.563,0.848,2,-7.032,1,0.0797,0.0111,0.133,0.0761,0.505,171.946,4,malay
60908,6gt4crRNZ5Soua4BP52HXv,Spice,Needle Eye - Single,Needle Eye,47,185626,True,0.655,0.745,1,-4.683,0,0.453,0.68,0.0,0.104,0.773,95.596,4,j-dance
79160,2RaiBxsqe36vP0akK2BWHZ,Pharozen,Suzume no Tojimari Fan Original Soundtrack,"Suzume (From ""Suzume no Tojimari"") - Orchestral Lullaby Version",45,158887,False,0.468,0.223,5,-12.11,1,0.0336,0.719,0.0408,0.0598,0.401,155.97,4,piano
86682,1gXAOrVN8fJ2CaASrNhofk,Tronic,Evoluciona,Somos Iguales,39,164575,False,0.389,0.938,5,-1.079,1,0.0484,0.225,0.0,0.297,0.618,206.0,4,punk
38681,0uvIZmM4QbKrIBWcCTaBNe,The Cowboys,Volume 4,I Feel Therefore I Am,25,161974,False,0.42,0.916,10,-5.994,0,0.042,0.000252,0.692,0.251,0.739,131.74,4,garage
8324,5BI1XqMJK91dsEq0Bfe0Ov,Peter Frampton,On air 70's Hits,Show Me The Way,0,243266,False,0.7,0.726,2,-7.717,1,0.0329,0.436,1.11e-06,0.0914,0.64,130.11,4,blues
32035,3OJG7Q6YeJJogzBv7uLAAk,DJ Snake;Justin Bieber,Autopilot,Let Me Love You,0,205946,False,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,electronic
38420,0iA3xXSkSCiJywKyo1UKjQ,The Kingsmen,The Best of The Kingsmen,Louie Louie,65,165381,False,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,4,garage
78754,7N1UVG20rQuBhQTDhxLafu,Melanie Müller,Gib mir ein M,Gib mir ein M,24,193123,False,0.663,0.949,6,-2.677,1,0.0552,0.00217,0.0,0.878,0.752,133.992,4,party
26735,3yvLFDVDRCtAVJohe0qzMW,Frank Churchill;Leigh Harline;Larry Morey,Snow White and the Seven Dwarfs (Original Motion Picture Soundtrack),"Why Grumpy, You Do Care",20,127626,False,0.324,0.0768,10,-20.102,1,0.0396,0.946,0.288,0.323,0.242,101.722,4,disney
50759,3Jj1ZyH3UKnnM7LDMkohiJ,Doro,Raise Your Fist,Engel,20,313626,False,0.482,0.558,9,-5.879,0,0.0275,0.00594,9.72e-05,0.125,0.112,107.054,4,heavy-metal
51555,58prIObJ1GMpyG51jnMjeS,Sidhu Moose Wala,Pbx 1,Badfella,59,217531,False,0.616,0.844,1,-4.674,1,0.201,0.124,0.0,0.255,0.785,177.916,4,hip-hop
55591,2p9P80g69GvL8fcIaBC7nu,Mohan Kannan,Queen,Kinare,48,212167,False,0.526,0.464,7,-7.767,1,0.0274,0.359,0.00167,0.117,0.165,141.934,4,indian
76162,1nHFlSJMCcEPCRo7pxpOAR,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,A Family Christmas,Buon Natale,0,186973,False,0.48,0.422,0,-12.385,1,0.0384,0.836,0.00126,0.124,0.259,110.111,4,opera
101642,6bcBcKZfokN7GcMNsr85Lw,Granular,Baby Sleep White Noise,Hi Q White Noise,35,240000,False,0.172,0.257,1,-31.698,1,0.111,0.513,0.619,0.0949,0.0151,125.768,3,sleep
35640,6Jz48mgFAOayroClB7rE4L,Silvanno Salles,O Cantor Apaixonado Volume 20,Chuva de Arroz,40,186435,False,0.661,0.8,11,-2.847,0,0.0356,0.822,0.0,0.346,0.653,139.018,4,forro
51724,3Eo7rOfvXRzGq68b9PVfZE,Wisin & Yandel,Esto No Se Le Dedica A Cualquiera,Estoy Enamorado,2,271720,False,0.78,0.725,6,-6.032,1,0.0503,0.288,0.0,0.0851,0.431,100.92,4,hip-hop
22017,4uJSCrI7r0usNJ3aaHAuC6,Opeth,Damnation,Windowpane,55,464280,False,0.328,0.553,6,-6.252,1,0.0267,0.156,0.412,0.0985,0.322,159.959,4,death-metal
49248,5qpTrF21icmxrivccYouuR,Funkhauser,Dreamers (Hard Mix),Dreamers - Hard Mix,27,201000,False,0.568,0.927,1,-6.036,1,0.0484,0.0283,0.00649,0.0466,0.217,162.031,4,hardstyle
16198,2dPipPPjnqwhnqGcoiKtvP,Pyotr Ilyich Tchaikovsky;Los Angeles Philharmonic;Gustavo Dudamel,Weihnachten Klassik 2022,"The Nutcracker, Op. 71, TH 14: Overture - Live at Walt Disney Concert Hall, Los Angeles / 2013",0,194346,False,0.506,0.0336,10,-28.894,1,0.042,0.959,0.146,0.0727,0.386,116.049,4,classical
102721,0nHm0hPOwDYwwCbZUs0XKv,Raghav Meattle,Am I Overthinking This?,Am I Overthinking This?,34,167166,False,0.762,0.135,7,-17.362,1,0.0334,0.92,0.00058,0.115,0.435,98.034,4,songwriter
25751,3BulypenSZD2SszA4UqFFm,Akcent;Reea,Stole My Heart,Stole My Heart,22,218536,False,0.746,0.763,9,-7.6,0,0.07,0.00124,0.116,0.338,0.543,108.047,4,disco
10769,2470dtedNuj7qAsGlFc5Xi,Ed Solo;Deekline;Gala Orsborn,General Levy presents Welcome To The Jungle + Mix by Deekline & Ed Solo,Champion Lover - Ed Solo 2020 Remix,12,250057,False,0.691,0.937,10,-3.71,0,0.138,0.000921,0.0238,0.2,0.839,174.172,4,breakbeat
50535,6PXwTSUvMWBkW6qeCtr8OD,Accept,The Rise of Chaos,Carry the Weight,23,274800,False,0.498,0.994,4,-4.577,0,0.0664,0.000205,0.0379,0.109,0.504,131.013,4,heavy-metal
91307,1sWeSMifj6Z6kZyI6z3bRc,Imagine Dragons,Smoke + Mirrors (Deluxe),Warriors,75,171040,False,0.365,0.851,4,-6.238,0,0.0645,0.0964,0.003,0.237,0.309,78.086,4,rock
58261,24CeaRaJHiMKFAVZTCu8Y0,Mushroomhead,XIII,Sun Doesn't Rise,61,193813,False,0.376,0.988,5,-2.375,1,0.216,8.82e-05,6.36e-05,0.346,0.507,192.153,4,industrial
86273,5lKoQE1qdSfbvbkldmMM3A,Samiam,Astray,Sunshine,43,196133,False,0.533,0.967,9,-5.851,1,0.0478,0.000118,0.134,0.129,0.455,111.406,4,punk
58124,6TZ9bryRYVFYrvmEtzAvDu,Mudvayne,"By The People, For The People",Dull Boy,31,255320,False,0.598,0.953,2,-4.487,0,0.193,0.00148,2.3e-06,0.23,0.312,142.97,4,industrial
42354,3Z7SiCIVXQYnXFt2IlXaOS,Genghis Tron,Board Up the House,The Feast,14,116493,False,0.283,0.934,2,-4.355,0,0.0984,1.11e-05,0.925,0.314,0.126,124.619,4,grindcore
3661,4S80oe7OJnBVlhNrbQTnt3,The 1975,Being Funny In A Foreign Language,Part Of The Band,69,260148,False,0.714,0.51,6,-8.216,1,0.0453,0.76,0.133,0.253,0.832,142.009,4,alternative
91240,77s65ayZ3gXbqMV8jKH1A3,The Killers;Ryan Pardey,Alternative Christmas 2022,Don't Shoot Me Santa,0,245106,False,0.588,0.847,8,-4.164,1,0.0705,0.0601,0.0,0.307,0.662,120.041,4,rock
100463,31Wr4GUn7YKXAMP2ZmHOoW,Tipe-X,Seven,Gak Terang Terang,36,191480,False,0.659,0.97,9,-2.894,1,0.0834,0.017,0.0417,0.0883,0.672,109.963,4,ska
66793,2g1EQO48cbVQy3YEGAe7rS,Mixx Master Lee,The Mississippi Cha Cha Slide A.K.A. STOMP 2007,"Featuring Mixx Master Lee, Red Rum & J. Smoov (Funky Mix)",7,341933,False,0.981,0.675,0,-8.094,1,0.081,0.0291,0.0,0.122,0.854,113.995,4,kids
94282,0n9OEnwslUYp35GIPC4gV3,Promoting Sounds;7ru7h,Save Me,Save Me,51,172235,False,0.628,0.613,4,-7.209,0,0.0705,0.0271,0.0,0.291,0.218,170.075,4,sad
31147,3yJjRARrm2dE2tPuzPL2Z1,Wisin & Yandel,Halloween con perreito,Sexy Movimiento,0,211920,False,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,electro
28289,0VjyKaDsZ29g00cvIywo5t,BaianaSystem,O Futuro Não Demora,Navio,35,339413,False,0.591,0.873,1,-6.877,0,0.111,0.105,0.0181,0.0676,0.882,162.121,4,dub
110993,2EymjANc9mlIiWxFQTECrq,NG Rezonance;S5,"Syncopy Radio Edits, Vol. 1",Daylight - Radio Edit,28,192000,False,0.367,0.987,7,-7.395,0,0.0644,0.0325,0.978,0.119,0.11,139.98,4,trance
89129,5OOPYQor9kRh18B73f2Vci,KAROL G;Maldy,Última Misión Reggaeton,GATÚBELA,1,209160,False,0.627,0.858,11,-2.824,0,0.386,0.263,0.0,0.21,0.342,92.523,4,reggaeton
2048,12cG3BUpk6PzLAzWK0mryO,Red Hot Chili Peppers,Alternative Rock Mixtape,By the Way,2,215666,False,0.441,0.986,0,-2.466,1,0.116,0.038,0.000781,0.0998,0.184,123.974,4,alt-rock
70182,5l94Up12BJSjhH7Mhr2ji4,Faye Wong,唱遊,紅豆,55,256026,False,0.554,0.408,0,-10.609,1,0.0317,0.27,6.53e-06,0.26,0.17,111.821,4,mandopop
84672,3pU1CUgPiFfxPCpscwIwQR,The Beatles,A Hard Day's Night (Remastered),I Should Have Known Better - Remastered 2009,58,163080,False,0.682,0.444,7,-7.689,1,0.0289,0.257,0.0,0.115,0.91,130.704,4,psych-rock
53765,3QqHt507QJZCzluEYsnv4u,Swedish House Mafia;Ty Dolla $ign;070 Shake,Paradise Again,Lifetime (with Ty Dolla $ign & 070 Shake),69,186805,False,0.584,0.718,11,-7.824,0,0.126,0.0205,2.99e-06,0.906,0.155,99.841,4,house
11137,1JczdSFlmmfMBkahVYONyW,Lianne La Havas,Mellow Adult Pop,Gone,0,264973,False,0.483,0.329,9,-7.407,0,0.0504,0.956,0.0,0.0911,0.312,128.454,4,british
27379,0kayx0RI9oA8kUgwlreM5B,Wilkinson;Detour City,Lazers Not Included (Extended Edition),Too Close,18,217758,False,0.592,0.888,0,-1.643,1,0.0334,0.0141,0.00637,0.095,0.187,115.981,5,drum-and-bass
1287,48DWFHPOnkzvgyywwED5ZO,Los Amigos Invisibles,Commercial,Es la Verdad,26,305693,False,0.623,0.952,7,-7.348,1,0.0391,0.241,0.0113,0.121,0.714,108.004,4,afrobeat
51238,0S6JhgDleukTFLOMlIuiZI,Daddy Yankee,Halloween con perreito,Limbo,0,224800,False,0.805,0.878,7,-3.826,1,0.0864,0.0754,0.00329,0.0656,0.922,124.994,4,hip-hop
21609,3Xa2jJP62xQQqGtVzLmvHl,Apache Indian;A.R. Rahman,Home Run,No Problem - Love Birds / Soundtrack Version,21,372226,False,0.916,0.655,1,-10.936,1,0.224,0.0258,0.0,0.175,0.567,104.01,4,dancehall
61557,4P4mcw4wHDMysBF031DDZT,Sakurako Ohara,V,サイン,20,353200,False,0.402,0.765,4,-3.379,1,0.0299,0.054,0.0,0.0531,0.267,167.989,4,j-idol
109815,3w6ps9d4DDFhhYSb07lSoz,GNTN;Senses Of Mind,Wolves & Angels,Wolves & Angels - Senses Of Mind Remix,36,408962,False,0.797,0.824,8,-10.225,1,0.043,0.0228,0.91,0.0609,0.0373,123.993,4,techno
